controller,time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,controller_update_ms,controller_iterations,controller_status,progress_m,lap_count,collision
MPC,13.009999999999767,-51.589346595986626,3.2266901547292606,5.992646342324687,4.418099776982366,0.2675378578683066,0.04854912586869783,6.019400128111518,0.11053886208665403,0.044618712393994286,0.35650000000009285,2,optimal,81.3784468,0,0
MPC,13.109999999999765,-51.77611861256946,2.656886209290292,6.002963712783767,4.506956858935057,0.38699676614932044,0.028309066843010534,6.0416633893987,0.11526937700807176,0.06888905531664946,0.3605000000002079,2,optimal,81.978288,0,0
MPC,13.209999999999763,-51.91549538533509,2.072307524710037,6.01788791466922,4.574032068710449,0.533289031657239,0.016852850457203358,6.071216817834944,0.11045454941088668,0.07516457039109259,0.366400000000322,2,optimal,82.5781291,0,0
MPC,13.30999999999976,-52.016258282147454,1.4779737488237636,6.038453753632018,4.6156624602171785,0.6915817224147132,0.01979684325301829,6.107611925873489,0.10193075409336039,0.05961868359212197,0.35439999999997696,2,optimal,83.1779702,0,0
MPC,13.409999999999759,-52.08609875334618,0.8767884536490999,6.065124015888483,4.656328926139734,0.8500968528383321,0.022265778895129783,6.150133701172317,0.09301044927577512,0.046618120891867676,0.37249999999966477,2,optimal,83.7778114,0,0
MPC,13.509999999999756,-52.128709980217,0.27004887558594326,6.0979072796355815,4.698229948219153,1.0020667994274095,0.02300694427982283,6.198113959578323,0.08353338138887337,0.03825852025856502,0.35469999999993007,2,optimal,84.3776525,0,0
MPC,13.609999999999754,-52.145126418909555,-0.3415619415628061,6.136551135412904,4.7406081202762955,1.1432194277163938,0.022350278740440044,6.250873078184544,0.07229957108603373,0.03369577299365467,0.3509000000003759,2,optimal,84.9774936,0,0
MPC,13.709999999999752,-52.135439176924756,-0.9574758072000974,6.180638422519661,4.783003343599485,1.270818510333068,0.0201809413629972,6.307720273552968,0.058499306123295146,0.03239779131132181,0.3681000000002044,2,optimal,85.5773348,0,0
MPC,13.80999999999975,-52.09947778667327,-1.577097821749703,6.229646459968386,4.825288679929158,1.3832407605248551,0.01607060488492167,6.367970536020871,0.0423828884493718,0.0341817544062577,0.3978000000004478,2,optimal,86.1771759,0,0
MPC,13.909999999999748,-52.037996875515894,-2.199880910146864,6.282989966095504,4.859229711960369,1.4795049760454309,0.015506966240405654,6.430940463700047,0.029393524672119104,0.030771616750892683,0.3565999999999292,2,optimal,86.777017,0,0
MPC,14.009999999999746,-51.957001973312245,-2.8260314915555655,6.340045820005444,4.868690716271791,1.560505231972334,0.03135164883499907,6.4960963432026775,0.041242529153292205,0.006003848550474977,0.3655000000000186,2,optimal,87.3768581,0,0
MPC,14.109999999999744,-51.86303340252193,-3.4563073398751607,6.4002253800493,4.886027360569044,1.623505322414391,0.04377618054470062,6.56257591229074,0.07651225128411139,0.007787618210468139,0.5201000000001343,3,optimal,87.9766993,0,0
MPC,14.209999999999742,-51.751974144209825,-4.090028072177005,6.462834485119888,4.929364728049777,2.2569021652370025,0.04014859546897119,6.688524701643589,0.11505667597038757,0.0011580686563794629,0.46789999999985454,3,optimal,88.7764875,0,0
MPC,14.30999999999974,-51.617476068671564,-4.7269261471172905,6.549870001940507,4.973097499550352,2.3526959214318497,0.029052215182472002,6.785139594083692,0.08862403768812169,0.018631082976021673,0.524299999999478,3,optimal,89.3763286,0,0
MPC,14.409999999999737,-51.45597629983707,-5.366699702284758,6.640599723679277,5.014746167072322,2.2612969721552023,0.015392629058282304,6.8667294208947975,0.07876949667762019,0.03941059252678247,0.3972000000000975,2,optimal,89.9761697,0,0
MPC,14.509999999999735,-51.26900122357776,-6.008776527588248,6.72780472249931,5.035212247596945,2.082135813931773,0.012672951367109752,6.936018303892487,0.10593550168260622,0.042094830355011936,0.37319999999985143,2,optimal,90.5760109,0,0
MPC,14.609999999999733,-51.0663412856672,-6.654848902271679,6.808100523286598,5.030676388469022,2.3929247371174833,0.0351271879916986,7.0473929969983455,0.07762056625777733,0.017863334399645936,0.5253000000000618,3,optimal,91.375799,0,0
MPC,14.70999999999973,-50.85356766972227,-7.306793034683885,6.900381635164563,5.047583696460506,2.127629191515782,0.04391647586818098,7.113144554316142,0.06997596465275471,0.017298976944662314,0.7474000000002867,3,optimal,91.9756402,0,0
MPC,14.809999999999729,-50.6242161479062,-7.962273032195661,6.982431849453212,5.0929971461243095,2.0548467613557224,0.048567979083765166,7.1879165255887845,0.08766877565378167,0.02909213438156133,0.5396000000001955,3,optimal,92.7754283,0,0
MPC,14.909999999999727,-50.368472851597815,-8.616521886415496,7.061675271085086,5.156074710712297,1.4400936452437167,0.035253062281468274,7.205684635609458,0.060648229527435205,0.05966103647390941,0.5385000000002194,3,optimal,93.3752695,0,0
