time_s,x_m,y_m,speed_mps,yaw_rad,accel_command_mps2,steer_command_rad,speed_command_mps,cross_track_error_m,heading_error_rad,mpc_update_ms,mpc_iterations,solver_status,progress_m,lap_count
8.909999999999854,-45.44540703316086,23.661396447337093,6.921804380137291,3.9113772252545513,-1.1635534269466623,0.05164209665747137,6.805449037442625,0.13832209973167825,0.1219547684064004,0.5028000000004695,2,optimal,56.9849075,0
9.009999999999852,-45.96391228063091,23.213643689210105,6.81956024090977,4.022119060486659,-1.2621101270170023,0.041562017810926256,6.69334922820807,0.07967168943373502,0.13984614659613692,0.530699999999662,2,optimal,57.5847486,0
9.10999999999985,-46.42670382762631,22.723158707128995,6.70865569578216,4.096574666211901,-1.3591314388553146,0.0633596204714409,6.572742551896629,0.07609880493971052,0.11108387595195568,0.4815999999996379,2,optimal,58.1845898,0
9.209999999999848,-46.835311126169415,22.201401673914667,6.589225662880719,4.1828255587126915,-1.385606819461787,0.09477351343950265,6.45066498093454,0.1201173286585397,0.08265395259119845,0.5186000000003688,2,optimal,58.7844309,0
9.309999999999846,-47.18151176694343,21.650704210376297,6.4674691768589145,4.325529336805258,-0.9657055194974874,0.13933637432008325,6.370898624909166,0.11005988241962153,0.051868692305721886,1.1934000000008993,3,optimal,59.5842191,0
9.409999999999844,-47.44574572402009,21.06728577939901,6.382610392292924,4.514074476359642,-0.8678837097077866,0.11785960125113738,6.295822021322145,0.12691518866329538,0.09248275512915427,0.6380000000003605,3,optimal,60.1840602,0
9.509999999999842,-47.60272747147228,20.454827021849344,6.306347437113017,4.732389452206328,-0.8595270580580268,0.05985865625391389,6.220394731307214,0.14295217504013505,0.15489483653615643,0.4686000000004853,2,optimal,60.7839013,0
9.60999999999984,-47.63811801473753,19.831124242550064,6.230818800302139,4.919945045966669,-0.8380735065679528,-0.003438208511111073,6.147011449645344,0.13448716072758632,0.20422575519147834,0.6764999999999688,3,optimal,61.3837425,0
9.709999999999837,-47.56959116684023,19.217228356518227,6.157175336835843,5.007277968182888,-0.7698264377589825,-0.01911550262112265,6.080192693059945,0.1031063664734064,0.17389890433284005,0.6334999999992874,3,optimal,61.9835836,0
9.809999999999835,-47.44025298481999,18.61994001696884,6.089528901648244,5.0007808028846865,-0.6411637568622306,0.027089163861414134,6.025412525962021,0.07657024014448947,0.06854811114327486,0.4694000000009524,2,optimal,62.5834247,0
9.909999999999833,-47.289571404918156,18.033792888070014,6.033188354745908,4.985793539856859,-0.3747037247181655,0.0955030574212457,5.995717982274091,0.08186310640206035,0.027453235901257145,0.6827999999998724,3,optimal,63.1832658,0
10.009999999999831,-47.121002010991404,17.456843403564424,6.0002622690914755,5.062939997461694,0.04649180348893894,0.0982642440216114,6.004911449440369,0.1114795833073991,0.014117478121528748,0.7605999999986679,3,optimal,63.783107,0
10.109999999999829,-46.90959582399768,16.895450727078806,6.002055186040606,5.207289425513344,0.5045649451521173,0.020466192390157116,6.052511680555818,0.12903308758472531,0.08318995311924127,0.46510000000044016,2,optimal,64.3829481,0
10.209999999999827,-46.64049833977046,16.358019540793272,6.02151330498227,5.302125315170261,0.9524468091603208,-0.05983556624016357,6.116757985898302,0.10804831256156873,0.14747006208554847,0.7866000000005258,3,optimal,64.9827892,0
10.309999999999825,-46.3344180194079,15.837194822422575,6.0582436079419075,5.27809700978906,1.288955283919084,-0.07911603820927744,6.1871391363338155,0.061729566270082525,0.10918904929786954,0.837600000000549,3,optimal,65.5826304,0
10.409999999999823,-46.028985604477626,15.310948892120333,6.107951074673316,5.17362154015377,1.449212484216742,-0.05262090744179551,6.252872323094991,0.024211834223286884,0.006639036959085409,0.7174000000000902,3,optimal,66.1824715,0
10.50999999999982,-45.7566862216556,14.761024495023529,6.163838724341749,5.060137318626011,1.0564522647033696,-0.010113351876217844,6.269483950812086,0.008690295258039668,0.08882199842219052,0.6505999999992795,3,optimal,66.7823126,0
10.609999999999818,-45.525134152869846,14.187517627880862,6.204579909436546,5.0153741607239954,0.26038851474890123,0.0003884722262722977,6.230618760911437,0.03198820301865725,0.09947501250912083,0.4774999999996865,2,optimal,67.3821538,0
10.709999999999816,-45.31745521360298,13.60229144253616,6.214621571545078,5.026988267045451,-0.41810433479320397,-0.03509142175364298,6.172811138065757,0.06276333254412704,0.03754157728774121,0.4429000000003569,2,optimal,67.9819949,0
10.809999999999814,-45.119914529522134,13.015632943525986,6.177881773588052,5.022682390664938,-0.8074538025009425,-0.09003637789063162,6.097136393337958,0.07398201560637324,0.025006190023377783,0.6212999999997137,3,optimal,68.581836,0
10.909999999999812,-44.939671020830595,12.429701483097586,6.106928934559988,4.945590093470682,-0.9343850959827079,-0.1295213279848895,6.013490424961717,0.07320734484735657,0.031874649649082265,0.6159000000005577,3,optimal,69.1816772,0
11.00999999999981,-44.806460768884435,11.839592859499602,6.02482234827587,4.782762137336353,-0.9398873585480532,-0.12544093143957807,5.930833612421065,0.08608830762785702,0.028950222008625737,0.7263999999995718,3,optimal,69.7815183,0
11.109999999999808,-44.753899939509424,11.245514240394654,5.942232265414141,4.586972927268585,-0.878710916985842,-0.1022181314218649,5.8543611737155565,0.10172367592223269,0.10345084926212778,0.4371000000000791,2,optimal,70.3813594,0
11.209999999999805,-44.79938303565431,10.658853457126847,5.865017898410121,4.414250870502466,-0.7685256421880804,-0.09650229412557834,5.788165334191313,0.10287813571230814,0.1339720520602672,0.468299999999644,2,optimal,70.9812006,0
11.309999999999803,-44.937872844195006,10.094159350420297,5.797485767147358,4.273943435345656,-0.61898274426283,-0.11572692893073004,5.735587492721075,0.10101266921580429,0.10824253847313958,0.47290000000010934,2,optimal,71.5810417,0
11.409999999999801,-45.16001388586338,9.563219652088986,5.743094317285088,4.119941606275952,-0.45497989379313797,-0.11766940941673203,5.697596327905774,0.11913416154061839,0.07669876333801362,0.7930000000007098,3,optimal,72.1808828,0
