time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
2.2,4.363869812425118,0.003216592944865879,1.994614573373696,-0.0038819363305855675,0.005491003454975945,0.0015519876495711823,0.005032088868308389,0.0038819363305857557,22.93219999955909
2.3000000000000003,4.563329766879172,0.002442298211776491,1.9951636737191936,-0.0029444379450711306,0.005704827366480898,0.0011817383964862526,0.004129427081917668,0.0029444379450711544,22.41130000038538
2.4000000000000004,4.762845269376713,0.0018548354978804174,1.9957341564558417,-0.0022303971764304365,0.00553767678081592,0.0008960696945209185,0.0033964647135310308,0.0022303971764303654,23.893499999758205
2.5,4.962418188616406,0.0014097078841947565,1.9962879241339233,-0.001688811054517022,0.005272005016516396,0.0006852912537039155,0.0027990913710121473,0.0016888110545170143,23.98150000044552
2.6,5.162046696350945,0.0010725727330234153,1.996815124635575,-0.0012745049162861302,0.0049145179132914964,0.0005276898786304466,0.0023107094626102355,0.0012745049162861122,23.029799998766975
2.7,5.361728046636916,0.0008180777325958753,1.9973065764269042,-0.0009553955193843859,0.004519193419542488,0.00041147431227029344,0.001911909086731002,0.0009553955193841723,22.407300000850228
2.8000000000000003,5.561458613124478,0.0006272559862300865,1.9977584957688586,-0.0007065038185029711,0.004353321815392357,0.0003665669669451863,0.001587766456113874,0.0007065038185030126,23.45670000067912
2.9000000000000004,5.761234412842544,0.00048611359740115734,1.9981938279503977,-0.00048472540987681595,0.0037226150072519307,0.00025162435298064665,0.0013266806305274332,0.0004847254098767628,22.956900000281166
3.0,5.961053772162931,0.0003892560689674196,1.9985660894511228,-0.0003324558036686446,0.0030625998685964535,0.00016266370824173738,0.001123368175886947,0.00033245580366880745,21.731799999543
3.1,6.160910370063281,0.0003228125806460473,1.9988723494379825,-0.0002340020864840347,0.0024813604105825946,0.0001100391912820222,0.0009659097340543677,0.0002340020864841641,21.611500000290107
3.2,6.360797599534469,0.0002760385510345415,1.9991204854790408,-0.00016738964017999698,0.0019284893377205028,6.434696983245325e-05,0.0008440155798573237,0.00016738964017992686,21.56719999948109
3.3000000000000003,6.560709645281676,0.00024257534531673097,1.999313334412813,-0.0001284322368643999,0.0014768718799646938,3.8677878008534986e-05,0.000749959481545598,0.00012843223686420657,23.23389999946812
3.4000000000000004,6.76064097707404,0.0002168977170141764,1.9994610216008093,-0.00010501334004798046,0.0011676907046856838,3.891685056466344e-05,0.0006766803005045754,0.00010501334004819896,22.44100000098115
3.5,6.9605870781316375,0.0001959007090353634,1.999577790671278,-8.144800818038779e-05,0.0008973710097249426,2.7600056388309078e-05,0.0006189004931711824,8.144800818055131e-05,21.592799999780254
