time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
3.6,7.004045286299638,-0.0002131524959726976,2.0,0.00047450838130246086,0.0,-0.00017064210255764606,0.004050898077288183,0.0004745083813024742,0.0
3.7,7.204045263783818,-0.00011825082327352054,2.0,0.00037115156469801525,0.0,-0.00018374540571892978,0.004046991763998365,0.00037115156469802457,0.0
3.8000000000000003,7.404045250008469,-4.402051203816484e-05,2.0,0.00025985816204094465,0.0,-0.0001688583892312798,0.0040454895175362745,0.0002598581620407714,0.0
3.9000000000000004,7.604045243255842,7.951119785115731e-06,2.0,0.00015758172906930624,0.0,-0.00013832997520162014,0.004045251069988011,0.00015758172906910062,0.0
4.0,7.804045240772642,3.946746546854132e-05,2.0,7.37961590608609e-05,0.0,-0.00010185119670166368,0.004045433300584567,7.379615906089043e-05,0.0
4.1000000000000005,8.004045240228056,5.422669726731735e-05,2.0,1.2105549094868295e-05,0.0,-6.623268188499492e-05,0.004045603667856878,1.2105549094698631e-05,0.0
4.2,8.204045240213402,5.664780708623187e-05,2.0,-2.8011157132778015e-05,0.0,-3.562732061164662e-05,0.004045636829743498,2.8011157132912246e-05,0.0
4.3,8.40404524013494,5.104557566040888e-05,2.0,-4.959039433854459e-05,0.0,-1.2003478314944674e-05,0.004045562185916412,4.959039433849455e-05,0.0
4.4,8.604045239889018,4.112749679676506e-05,2.0,-5.686082336066523e-05,0.0,4.284491288469705e-06,0.004045448952922186,5.686082336087139e-05,0.0
4.5,8.804045239565703,2.975533213076001e-05,2.0,-5.4265734754671334e-05,0.0,1.3936536465798608e-05,0.004045348999000119,5.42657347546438e-05,0.0
4.6000000000000005,9.004045239271226,1.8902185185152413e-05,2.0,-4.5824464938377634e-05,0.0,1.8224275790507944e-05,0.004045283433095583,4.582446493817116e-05,0.0
4.7,9.204045239061239,9.737292200684417e-06,2.0,-3.478613920093032e-05,0.0,1.861722478033236e-05,0.004045250780535743,3.478613920071538e-05,0.0
4.800000000000001,9.404045238940231,2.7800643619014807e-06,2.0,-2.3509806806936813e-05,0.0,1.6524087267244788e-05,0.004045239895521324,2.3509806807098244e-05,0.0
4.9,9.60404523888496,-1.9218969990527447e-06,2.0,-1.3501274239554178e-05,0.0,1.3138538245964817e-05,0.0040452393415087795,1.3501274239491323e-05,0.0
5.0,9.804045238866733,-4.622151846881545e-06,2.0,-5.543346773339269e-06,0.0,9.369755389328396e-06,0.0040452415074021105,5.543346773162483e-06,0.0
5.1000000000000005,10.004045238863661,-5.730821201543721e-06,2.0,1.3185334150179376e-07,0.0,5.8347000174816566e-06,0.004045242923037428,1.318533415783918e-07,0.0
5.2,10.204045238863658,-5.704450533243362e-06,2.0,3.665893327902683e-06,0.0,2.8900004814256644e-06,0.004045242885760989,3.665893328008707e-06,0.0
5.300000000000001,10.404045238862315,-4.9712718676644676e-06,2.0,5.416347889643271e-06,0.0,6.846065372310505e-07,0.004045241916959118,5.4163478897528705e-06,0.0
5.4,10.604045238859381,-3.88800228974111e-06,2.0,5.831009632363536e-06,0.0,-7.811764566216259e-07,0.004045240727819969,5.831009632473183e-06,0.0
5.5,10.80404523885598,-2.721800363275011e-06,2.0,5.357856115330353e-06,0.0,-1.6000786886810252e-06,0.0040452397716485575,5.357856115217885e-06,0.0
5.6000000000000005,11.00404523885311,-1.6502291402140672e-06,2.0,4.388698823578451e-06,0.0,-1.9113864808328495e-06,0.004045239189709529,4.388698823465376e-06,0.0
5.7,11.204045238851183,-7.724893755011945e-07,2.0,3.2309844196807057e-06,0.0,-1.8660140415851708e-06,0.004045238924940313,3.230984419566596e-06,0.0
5.800000000000001,11.40404523885014,-1.262924915661776e-07,2.0,2.1007518081801986e-06,0.0,-1.6031902443507993e-06,0.004045238852110727,2.1007518080651266e-06,0.0
5.9,11.604045238849698,2.938578700695531e-07,2.0,1.1297098673248548e-06,0.0,-1.237341147618991e-06,0.004045238860372106,1.1297098674312167e-06,0.0
6.0,11.804045238849572,5.19799843534476e-07,2.0,3.8026035332144927e-07,0.0,-8.529993422819758e-07,0.004045238882967147,3.802603534275306e-07,0.0
6.1000000000000005,12.004045238849557,5.95851914198764e-07,2.0,-1.3639582007781338e-07,0.0,-5.053747373845817e-07,0.004045238893440281,1.3639581997182404e-07,0.0
6.2,12.204045238849554,5.685727501832015e-07,2.0,-4.42498023218107e-07,0.0,-2.2439562271169733e-07,0.0040452388895105655,4.424980231121367e-07,0.0
6.300000000000001,12.404045238849534,4.800731455395829e-07,2.0,-5.784129976043584e-07,0.0,-2.041316826972838e-08,0.004045238878020164,5.784129974983898e-07,0.0
6.4,12.604045238849501,3.643905460187177e-07,2.0,-5.90777121329209e-07,0.0,1.0977006617185404e-07,0.0040452388659135315,5.90777121445285e-07,0.0
6.5,12.804045238849467,2.462351217528828e-07,2.0,-5.242901036600058e-07,0.0,1.7742629724315183e-07,0.004045238856960269,5.242901037760817e-07,0.0
6.6000000000000005,13.00404523884944,1.4137710102088643e-07,2.0,-4.1682414530558206e-07,0.0,1.974634197676694e-07,0.004045238851909909,4.16824145421657e-07,0.0
6.7,13.204045238849423,5.801227195977243e-08,2.0,-2.9722183169705876e-07,0.0,1.8519097845359398e-07,0.004045238849837624,2.9722183159108795e-07,0.0
6.800000000000001,13.404045238849413,-1.4320943796384458e-09,2.0,-1.8505285625575283e-07,0.0,1.54246385466681e-07,0.004045238849413022,1.8505285614978106e-07,0.0
6.9,13.604045238849409,-3.84426656307888e-08,2.0,-9.16268202371688e-08,0.0,1.155075684262643e-07,0.00404523884959188,9.16268203532411e-08,0.0
7.0,13.804045238849408,-5.676802967822254e-08,2.0,-2.1664634636766122e-08,0.0,7.675937203632771e-08,0.004045238849805761,2.1664634530793592e-08,0.0
7.1000000000000005,14.004045238849407,-6.110095660557576e-08,2.0,2.482801953423803e-08,0.0,4.287344766717988e-08,0.004045238849868887,2.482801964021064e-08,0.0
7.2,14.204045238849407,-5.613535269872816e-08,2.0,5.07961889268364e-08,0.0,1.6286800708753543e-08,0.004045238849795156,5.0796189032809025e-08,0.0
7.300000000000001,14.404045238849406,-4.597611491336088e-08,2.0,6.066099856266532e-08,0.0,-2.392940960271872e-09,0.0040452388496669345,6.066099844659334e-08,0.0
7.4,14.604045238849405,-3.3843915200827824e-08,2.0,5.921160973148914e-08,0.0,-1.377900826637912e-08,0.004045238849547239,5.9211609837461765e-08,0.0
7.5,14.804045238849405,-2.200159325453e-08,2.0,5.0865753725202575e-08,0.0,-1.9171403981443894e-08,0.004045238849463719,5.08657538311752e-08,0.0
7.6000000000000005,15.004045238849404,-1.1828442509489488e-08,2.0,3.9253758581990036e-08,0.0,-2.0136472509868492e-08,0.004045238849421181,3.9253758465918054e-08,0.0
7.7,15.204045238849403,-3.9776907930914835e-09,2.0,2.7057227685643278e-08,0.0,-1.8210401731888477e-08,0.004045238849404067,2.7057227569571296e-08,0.0
7.800000000000001,15.404045238849402,1.433754744037172e-09,2.0,1.602730537680713e-08,0.0,-1.4717515107509624e-08,0.004045238849402365,1.6027305260735147e-08,0.0
7.9,15.604045238849402,4.639215819398598e-09,2.0,7.1130018592361865e-09,0.0,-1.0683203011785379e-08,0.004045238849404771,7.1130017431642045e-09,0.0
8.0,15.804045238849401,6.061816191245836e-09,2.0,6.42255031988834e-10,nan,nan,0.004045238849404876,6.422551379614561e-10,nan
